#&a / °	I1 / %
4.068	9.6
4.063	9.2
4.057	9.2
4.052	10.0
4.047	10.8
4.041	12.0
4.036	14.0
4.031	16.0
4.025	17.6
4.020	18.4
4.015	19.2
4.009	20.0
4.004	20.0
3.999	18.8
3.994	17.2
3.988	15.6
3.983	13.6
3.978	12.0
3.972	10.8
3.967	10.4
3.962	10.4
3.956	11.2
3.951	12.0
3.946	13.2
3.940	15.2
3.935	17.6
3.930	19.2
3.924	20.0
3.919	20.8
3.914	22.0
3.908	22.4
3.903	21.2
3.898	18.8
3.892	16.4
3.887	14.4
3.882	12.8
3.876	11.6
3.871	11.2
3.866	11.2
3.860	11.6
3.855	12.4
3.850	13.6
3.844	15.6
3.839	18.4
3.834	20.4
3.829	21.6
3.823	22.0
3.818	22.8
3.813	23.6
3.807	23.6
3.802	21.6
3.797	19.2
3.791	17.2
3.786	15.6
3.781	13.6
3.775	12.0
3.770	11.2
3.765	11.6
3.759	12.4
3.754	13.2
3.749	14.4
3.743	16.8
3.738	20.0
3.733	22.4
3.727	24.0
3.722	24.4
3.717	25.2
3.711	26.0
3.706	25.6
3.701	23.2
3.695	20.4
3.690	18.0
3.685	16.0
3.679	14.0
3.674	12.4
3.669	12.0
3.663	12.4
3.658	13.2
3.653	14.0
3.647	15.2
3.642	17.2
3.637	20.0
3.632	22.8
3.626	24.8
3.621	25.6
3.616	25.6
3.610	26.0
3.605	26.0
3.600	25.2
3.594	23.2
3.589	20.4
3.584	18.0
3.578	16.0
3.573	14.0
3.568	12.4
3.562	12.0
3.557	12.8
3.552	14.0
3.546	15.2
3.541	16.4
3.536	18.4
3.530	20.8
3.525	23.6
3.520	25.6
3.514	26.4
3.509	26.8
3.504	27.2
3.498	27.6
3.493	26.8
3.488	24.8
3.482	22.0
3.477	19.2
3.472	16.8
3.466	14.8
3.461	13.2
3.456	12.4
3.450	12.8
3.445	14.4
3.440	15.6
3.434	16.8
3.429	18.0
3.424	20.4
3.418	23.6
3.413	26.8
3.408	28.4
3.402	28.8
3.397	28.8
3.392	28.4
3.386	28.4
3.381	27.2
3.376	24.8
3.370	21.6
3.365	18.8
3.360	16.4
3.354	14.4
3.349	12.8
3.344	12.0
3.338	12.8
3.333	14.4
3.328	16.0
3.322	17.2
3.317	18.8
3.312	20.4
3.306	23.2
3.301	26.4
3.296	29.2
3.291	30.4
3.285	30.4
3.280	29.6
3.275	28.4
3.269	27.2
3.264	25.2
3.259	22.4
3.253	19.2
3.248	16.4
3.243	14.0
3.237	12.4
3.232	11.2
3.227	11.2
3.221	12.0
3.216	14.0
3.211	16.4
3.205	18.4
3.200	19.6
3.195	21.2
3.189	23.6
3.184	27.2
3.179	30.4
3.173	32.0
3.168	32.0
3.163	30.8
3.157	30.0
3.152	29.6
3.147	28.8
3.141	26.8
3.136	23.6
3.131	20.4
3.125	17.6
3.120	15.2
3.115	13.2
3.109	12.0
3.104	11.6
3.099	12.8
3.093	14.8
3.088	17.6
3.083	19.6
3.077	20.8
3.072	22.0
3.067	23.6
3.061	27.2
3.056	31.6
3.051	34.4
3.045	34.4
3.040	32.8
3.035	31.2
3.029	30.8
3.024	31.2
3.019	30.4
3.013	27.6
3.008	24.0
3.003	20.4
2.997	17.2
2.992	14.4
2.987	12.4
2.981	11.6
2.976	11.6
2.971	12.8
2.965	15.6
2.960	18.8
2.955	21.2
2.949	22.4
2.944	22.8
2.939	24.0
2.933	27.2
2.928	32.0
2.923	35.6
2.917	36.4
2.912	34.8
2.907	32.0
2.901	30.8
2.896	31.2
2.891	31.6
2.885	30.0
2.880	26.8
2.875	22.8
2.869	19.2
2.864	16.0
2.859	13.6
2.853	12.0
2.848	11.2
2.843	10.8
2.837	12.0
2.832	14.8
2.827	18.4
2.821	21.6
2.816	23.2
2.811	23.6
2.805	24.0
2.800	26.4
2.795	31.2
2.789	36.4
2.784	38.8
2.779	37.2
2.773	34.4
2.768	30.8
2.763	29.6
2.757	30.0
2.752	30.8
2.747	29.6
2.741	26.4
2.736	21.6
2.731	18.8
2.725	16.0
2.720	14.0
2.715	12.4
2.709	11.6
2.704	11.2
2.699	12.0
2.693	14.0
2.688	18.0
2.683	22.0
2.677	24.4
2.672	25.2
2.667	25.2
2.661	25.6
2.656	28.4
2.651	33.6
2.645	38.8
2.640	40.8
2.635	39.2
2.629	36.0
2.624	32.8
2.619	31.2
2.613	32.0
2.608	33.6
2.602	33.2
2.597	30.0
2.592	25.6
2.586	21.2
2.581	18.0
2.576	15.2
2.570	13.2
2.565	12.0
2.560	11.2
2.554	11.2
2.549	12.0
2.544	14.4
2.538	18.4
2.533	22.4
2.528	25.2
2.522	26.0
2.517	26.0
2.512	26.0
2.506	27.6
2.501	31.6
2.496	37.6
2.490	41.6
2.485	42.0
2.480	39.2
2.474	35.2
2.469	32.0
2.464	30.8
2.458	32.4
2.453	34.4
2.448	34.4
2.442	31.6
2.437	27.2
2.432	22.8
2.426	19.2
2.421	16.4
2.416	14.0
2.410	12.4
2.405	11.6
2.400	11.2
2.394	11.2
2.389	12.4
2.384	15.2
2.378	19.2
2.373	23.6
2.368	26.4
2.362	27.2
2.357	27.2
2.352	26.8
2.346	27.6
2.341	30.4
2.336	35.6
2.330	41.6
2.325	44.0
2.320	42.8
2.314	39.2
2.309	34.8
2.304	32.0
2.298	31.2
2.293	32.8
2.288	35.2
2.282	35.6
2.277	33.2
2.272	29.2
2.266	24.8
2.261	20.8
2.256	17.6
2.250	15.2
2.245	13.6
2.240	12.4
2.234	12.0
2.229	11.6
2.223	12.0
2.218	13.2
2.213	15.6
2.207	19.2
2.202	23.2
2.197	26.4
2.191	28.0
2.186	28.0
2.181	27.2
2.175	26.8
2.170	28.0
2.165	31.6
2.159	37.2
2.154	42.8
2.149	44.8
2.143	44.0
2.138	40.8
2.133	37.2
2.127	34.0
2.122	32.0
2.117	32.4
2.111	34.4
2.106	36.4
2.101	36.4
2.095	34.0
2.090	30.0
2.085	25.6
2.079	21.6
2.074	18.4
2.069	16.0
2.063	14.0
2.058	12.8
2.053	12.0
2.047	11.6
2.042	11.6
2.037	12.4
2.031	13.6
2.026	15.6
2.021	19.2
2.015	23.6
2.010	27.2
2.005	28.8
1.999	29.2
1.994	28.8
1.989	28.4
1.983	28.4
1.978	29.6
1.972	32.8
1.967	38.0
1.962	43.2
1.956	46.0
1.951	45.2
1.946	42.0
1.940	38.0
1.935	34.0
1.930	31.6
1.924	30.8
1.919	32.4
1.914	34.8
1.908	37.2
1.903	37.2
1.898	34.8
1.892	31.2
1.887	27.2
1.882	23.6
1.876	20.4
1.871	17.6
1.866	15.6
1.860	14.0
1.855	12.8
1.850	12.0
1.844	12.0
1.839	12.0
1.834	12.4
1.828	12.8
1.823	14.4
1.818	16.8
1.812	20.0
1.807	24.0
1.802	27.2
1.796	29.2
1.791	30.0
1.786	29.6
1.780	29.2
1.775	29.2
1.769	29.6
1.764	31.2
1.759	34.4
1.753	39.2
1.748	44.0
1.743	46.8
1.737	47.6
1.732	46.0
1.727	43.2
1.721	40.0
1.716	36.8
1.711	34.4
1.705	33.2
1.700	34.0
1.695	35.6
1.689	37.6
1.684	38.4
1.679	37.6
1.673	35.6
1.668	32.0
1.663	28.4
1.657	24.8
1.652	21.6
1.647	18.8
1.641	16.8
1.636	15.2
1.631	14.0
1.625	13.2
1.620	12.8
1.615	12.4
1.609	12.4
1.604	12.4
1.599	13.2
1.593	14.0
1.588	15.2
1.582	17.2
1.577	20.4
1.572	24.0
1.566	27.2
1.561	29.6
1.556	30.4
1.550	30.4
1.545	30.0
1.540	29.2
1.534	29.2
1.529	29.6
1.524	30.8
1.518	32.8
1.513	36.4
1.508	40.8
1.502	44.8
1.497	48.0
1.492	49.2
1.486	48.4
1.481	46.8
1.476	44.0
1.470	40.4
1.465	37.2
1.460	34.8
1.454	33.6
1.449	33.6
1.444	34.8
1.438	36.8
1.433	38.8
1.428	40.0
1.422	39.6
1.417	38.4
1.411	35.6
1.406	32.4
1.401	29.2
1.395	26.0
1.390	23.2
1.385	20.8
1.379	18.8
1.374	17.2
1.369	16.0
1.363	14.8
1.358	14.0
1.353	13.2
1.347	12.8
1.342	12.4
1.337	12.4
1.331	12.4
1.326	12.8
1.321	13.2
1.315	14.0
1.310	15.6
1.305	17.2
1.299	19.6
1.294	22.4
1.289	25.2
1.283	27.6
1.278	29.6
1.273	30.8
1.267	31.2
1.262	31.2
1.256	30.8
1.251	30.4
1.246	30.0
1.240	30.4
1.235	30.8
1.230	31.6
1.224	33.2
1.219	35.6
1.214	38.8
1.208	42.4
1.203	46.0
1.198	48.8
1.192	50.4
1.187	50.8
1.182	50.4
1.176	48.8
1.171	46.8
1.166	44.4
1.160	41.6
1.155	39.2
1.150	37.2
1.144	35.6
1.139	34.8
1.134	34.8
1.128	36.0
1.123	37.6
1.118	39.2
1.112	40.8
1.107	41.6
1.101	41.2
1.096	40.0
1.091	38.0
1.085	35.6
1.080	33.2
1.075	30.8
1.069	28.4
1.064	26.0
1.059	23.6
1.053	21.6
1.048	19.6
1.043	18.0
1.037	16.8
1.032	16.0
1.027	15.2
1.021	14.4
1.016	13.6
1.011	13.2
1.005	12.8
1.000	12.8
0.995	12.8
0.989	12.8
0.984	12.8
0.979	12.8
0.973	12.8
0.968	13.2
0.962	13.6
0.957	14.0
0.952	15.2
0.946	16.0
0.941	17.6
0.936	19.6
0.930	21.6
0.925	24.0
0.920	26.4
0.914	28.4
0.909	30.0
0.904	30.4
0.898	29.6
0.893	28.0
0.888	26.4
0.882	25.2
0.877	24.8
0.872	25.6
0.866	26.8
0.861	28.4
0.856	29.6
0.850	30.8
0.845	31.6
0.840	32.0
0.834	32.8
0.829	33.6
0.823	34.8
0.818	36.8
0.813	38.8
0.807	41.2
0.802	43.2
0.797	45.2
0.791	47.6
0.786	49.2
0.781	50.4
0.775	51.2
0.770	52.0
0.765	52.0
0.759	51.2
0.754	50.4
0.749	49.2
0.743	48.0
0.738	46.4
0.733	44.4
0.727	42.8
0.722	41.2
0.717	39.6
0.711	38.4
0.706	37.2
0.701	36.0
0.695	35.6
0.690	35.2
0.684	34.8
0.679	34.8
0.674	35.2
0.668	36.0
0.663	36.8
0.658	38.0
0.652	39.2
0.647	40.4
0.642	41.2
0.636	41.6
0.631	42.0
0.626	42.0
0.620	41.6
0.615	40.8
0.610	40.0
0.604	38.8
0.599	37.6
0.594	36.4
0.588	35.2
0.583	33.6
0.578	31.6
0.572	30.0
0.567	28.4
0.561	26.8
0.556	25.6
0.551	24.4
0.545	23.6
0.540	22.4
0.535	21.2
0.529	20.4
0.524	19.6
0.519	18.8
0.513	18.0
0.508	17.6
0.503	16.8
0.497	16.4
0.492	16.0
0.487	15.6
0.481	15.2
0.476	14.8
0.471	14.4
0.465	14.0
0.460	13.6
0.455	13.2
0.449	13.2
0.444	13.2
0.438	12.8
0.433	12.4
0.428	12.4
0.422	12.4
0.417	12.4
0.412	12.4
0.406	12.0
0.401	12.0
0.396	12.0
0.390	12.0
0.385	12.0
0.380	12.0
0.374	12.0
0.369	12.0
0.364	12.0
0.358	12.0
0.353	12.0
0.348	12.0
0.342	12.0
0.337	12.0
0.332	12.0
0.326	12.0
0.321	12.0
0.316	12.4
0.310	12.4
0.305	12.4
0.299	12.8
0.294	12.8
0.289	12.8
0.283	13.2
0.278	13.2
0.273	13.6
0.267	13.6
0.262	13.6
0.257	14.0
0.251	14.4
0.246	14.8
0.241	15.2
0.235	15.6
0.230	15.6
0.225	15.6
0.219	16.0
0.214	16.4
0.209	16.8
0.203	16.8
0.198	17.2
0.193	17.6
0.187	18.0
0.182	18.0
0.176	18.4
0.171	18.8
0.166	19.2
0.160	19.6
0.155	19.6
0.150	19.6
0.144	20.0
0.139	20.0
0.134	20.4
0.128	20.8
0.123	20.8
0.118	21.2
0.112	21.6
0.107	21.6
0.102	22.0
0.096	22.0
0.091	22.4
0.086	22.4
0.080	22.4
0.075	22.8
0.070	22.8
0.064	22.8
0.059	22.8
0.053	22.8
0.048	22.8
0.043	22.8
0.037	22.8
0.032	22.8
0.027	22.8
0.021	22.8
0.016	22.8
0.011	22.8
0.005	22.8
0.000	22.0
-0.005	22.0
-0.011	22.0
-0.016	22.0
-0.021	21.6
-0.027	21.6
-0.032	21.2
-0.037	21.2
-0.043	20.8
-0.048	20.8
-0.053	20.4
-0.059	20.4
-0.064	20.0
-0.070	19.6
-0.075	19.2
-0.080	19.2
-0.086	18.8
-0.091	18.8
-0.096	18.4
-0.102	18.0
-0.107	17.6
-0.112	17.2
-0.118	16.8
-0.123	16.4
-0.128	16.0
-0.134	15.6
-0.139	15.6
-0.144	15.6
-0.150	15.6
-0.155	15.2
-0.160	14.8
-0.166	14.8
-0.171	14.4
-0.176	14.0
-0.182	14.0
-0.187	13.6
-0.193	13.2
-0.198	13.2
-0.203	13.2
-0.209	13.2
-0.214	12.8
-0.219	12.8
-0.225	12.8
-0.230	12.8
-0.235	12.4
-0.241	12.0
-0.246	12.0
-0.251	12.0
-0.257	12.0
-0.262	12.0
-0.267	11.6
-0.273	11.6
-0.278	11.6
-0.283	11.6
-0.289	11.6
-0.294	11.6
-0.299	11.6
-0.305	11.6
-0.310	11.6
-0.316	11.6
-0.321	11.6
-0.326	11.6
-0.332	11.6
-0.337	11.6
-0.342	11.6
-0.348	12.0
-0.353	12.0
-0.358	12.0
-0.364	12.0
-0.369	12.4
-0.374	12.4
-0.380	12.8
-0.385	12.8
-0.390	13.2
-0.396	13.6
-0.401	14.0
-0.406	14.4
-0.412	14.8
-0.417	15.2
-0.422	15.6
-0.428	16.0
-0.433	16.4
-0.438	17.2
-0.444	18.0
-0.449	18.4
-0.455	19.2
-0.460	20.0
-0.465	21.2
-0.471	22.4
-0.476	23.6
-0.481	24.8
-0.487	26.0
-0.492	27.2
-0.497	28.0
-0.503	29.2
-0.508	30.4
-0.513	32.0
-0.519	34.0
-0.524	36.4
-0.529	38.4
-0.535	40.0
-0.540	41.2
-0.545	42.0
-0.551	42.0
-0.556	42.0
-0.561	41.6
-0.567	40.4
-0.572	39.2
-0.578	38.0
-0.583	36.8
-0.588	35.6
-0.594	34.8
-0.599	34.0
-0.604	33.6
-0.610	33.6
-0.615	33.2
-0.620	33.6
-0.626	34.0
-0.631	34.8
-0.636	35.6
-0.642	36.8
-0.647	38.4
-0.652	40.0
-0.658	42.0
-0.663	43.6
-0.668	45.2
-0.674	46.8
-0.679	48.4
-0.684	50.0
-0.690	51.2
-0.695	52.0
-0.701	52.0
-0.706	51.6
-0.711	50.4
-0.717	48.4
-0.722	46.0
-0.727	43.2
-0.733	40.4
-0.738	38.0
-0.743	35.6
-0.749	33.6
-0.754	32.4
-0.759	31.2
-0.765	30.4
-0.770	30.0
-0.775	29.6
-0.781	29.6
-0.786	29.6
-0.791	30.0
-0.797	30.4
-0.802	30.8
-0.807	31.2
-0.813	31.6
-0.818	31.6
-0.823	31.6
-0.829	30.8
-0.834	29.6
-0.840	28.0
-0.845	25.6
-0.850	23.6
-0.856	21.2
-0.861	19.2
-0.866	17.6
-0.872	16.0
-0.877	14.8
-0.882	14.0
-0.888	13.2
-0.893	12.8
-0.898	12.4
-0.904	12.0
-0.909	11.6
-0.914	11.6
-0.920	11.6
-0.925	11.6
-0.930	12.0
-0.936	12.0
-0.941	12.4
-0.946	12.8
-0.952	13.2
-0.957	14.0
-0.962	14.8
-0.968	16.0
-0.973	17.2
-0.979	18.8
-0.984	20.8
-0.989	22.8
-0.995	25.6
-1.000	28.4
-1.005	31.2
-1.011	34.0
-1.016	36.4
-1.021	38.4
-1.027	39.6
-1.032	40.0
-1.037	39.6
-1.043	38.4
-1.048	36.8
-1.053	35.6
-1.059	34.8
-1.064	34.4
-1.069	34.8
-1.075	35.6
-1.080	36.8
-1.085	38.8
-1.091	40.8
-1.096	43.2
-1.101	45.6
-1.107	47.6
-1.112	49.2
-1.118	49.6
-1.123	48.8
-1.128	46.8
-1.134	43.2
-1.139	39.6
-1.144	36.4
-1.150	33.6
-1.155	31.6
-1.160	30.0
-1.166	29.2
-1.171	28.8
-1.176	28.8
-1.182	29.2
-1.187	30.0
-1.192	30.4
-1.198	30.4
-1.203	30.0
-1.208	28.4
-1.214	26.0
-1.219	23.2
-1.224	20.4
-1.230	18.0
-1.235	16.0
-1.240	14.4
-1.246	13.2
-1.251	12.4
-1.256	12.0
-1.262	12.0
-1.267	12.0
-1.273	12.0
-1.278	12.4
-1.283	12.8
-1.289	13.2
-1.294	14.0
-1.299	15.2
-1.305	16.4
-1.310	18.4
-1.315	20.4
-1.321	23.2
-1.326	26.4
-1.331	29.6
-1.337	32.8
-1.342	36.0
-1.347	38.0
-1.353	38.8
-1.358	38.4
-1.363	37.2
-1.369	35.6
-1.374	34.8
-1.379	34.8
-1.385	35.2
-1.390	36.4
-1.395	38.8
-1.401	41.2
-1.406	44.4
-1.411	46.8
-1.417	48.4
-1.422	48.0
-1.428	46.0
-1.433	42.4
-1.438	38.4
-1.444	34.8
-1.449	32.0
-1.454	29.6
-1.460	28.4
-1.465	28.4
-1.470	28.4
-1.476	28.8
-1.481	29.2
-1.486	29.2
-1.492	27.6
-1.497	25.2
-1.502	22.4
-1.508	19.6
-1.513	16.8
-1.518	15.2
-1.524	13.6
-1.529	12.8
-1.534	12.4
-1.540	12.4
-1.545	12.4
-1.550	12.8
-1.556	13.2
-1.561	14.0
-1.566	15.6
-1.572	17.2
-1.577	19.2
-1.582	21.6
-1.588	24.8
-1.593	28.4
-1.599	32.0
-1.604	35.2
-1.609	37.2
-1.615	37.6
-1.620	36.4
-1.625	35.2
-1.631	34.4
-1.636	34.4
-1.641	36.0
-1.647	38.0
-1.652	40.8
-1.657	43.2
-1.663	45.2
-1.668	45.6
-1.673	44.0
-1.679	41.2
-1.684	37.6
-1.689	34.0
-1.695	31.2
-1.700	29.6
-1.705	28.8
-1.711	28.8
-1.716	29.2
-1.721	29.2
-1.727	28.0
-1.732	26.0
-1.737	23.2
-1.743	20.0
-1.748	17.2
-1.753	15.2
-1.759	14.0
-1.764	13.2
-1.769	12.4
-1.775	12.0
-1.780	12.0
-1.786	12.8
-1.791	14.0
-1.796	15.6
-1.802	17.6
-1.807	20.4
-1.812	24.0
-1.818	28.0
-1.823	31.6
-1.828	34.8
-1.834	36.4
-1.839	36.4
-1.844	35.6
-1.850	34.4
-1.855	34.4
-1.860	35.2
-1.866	37.6
-1.871	40.4
-1.876	43.2
-1.882	44.8
-1.887	44.8
-1.892	42.0
-1.898	38.0
-1.903	34.0
-1.908	31.2
-1.914	29.2
-1.919	28.4
-1.924	28.4
-1.930	28.4
-1.935	27.6
-1.940	26.0
-1.946	22.8
-1.951	19.6
-1.956	16.8
-1.962	14.8
-1.967	13.2
-1.972	12.4
-1.978	12.4
-1.983	12.4
-1.989	13.2
-1.994	14.4
-1.999	16.0
-2.005	18.4
-2.010	21.6
-2.015	25.2
-2.021	28.8
-2.026	32.0
-2.031	34.4
-2.037	35.2
-2.042	34.4
-2.047	33.2
-2.053	33.2
-2.058	34.8
-2.063	37.2
-2.069	40.0
-2.074	42.4
-2.079	42.8
-2.085	40.8
-2.090	37.2
-2.095	33.2
-2.101	30.4
-2.106	28.8
-2.111	28.0
-2.117	27.6
-2.122	27.2
-2.127	26.0
-2.133	23.6
-2.138	20.4
-2.143	17.2
-2.149	14.8
-2.154	13.2
-2.159	12.8
-2.165	12.8
-2.170	13.2
-2.175	14.4
-2.181	15.6
-2.186	18.0
-2.191	20.8
-2.197	24.4
-2.202	28.0
-2.207	31.2
-2.213	33.2
-2.218	33.6
-2.223	32.8
-2.229	32.8
-2.234	34.4
-2.240	36.4
-2.245	38.0
-2.250	39.2
-2.256	38.8
-2.261	37.2
-2.266	34.8
-2.272	32.0
-2.277	29.2
-2.282	27.6
-2.288	26.8
-2.293	26.0
-2.298	25.2
-2.304	23.2
-2.309	20.4
-2.314	17.6
-2.320	15.2
-2.325	13.6
-2.330	12.8
-2.336	12.8
-2.341	13.6
-2.346	14.4
-2.352	16.0
-2.357	18.4
-2.362	21.6
-2.368	24.8
-2.373	28.0
-2.378	31.2
-2.384	32.8
-2.389	33.2
-2.394	33.2
-2.400	34.4
-2.405	36.4
-2.410	38.4
-2.416	40.0
-2.421	40.0
-2.426	38.0
-2.432	34.4
-2.437	30.8
-2.442	28.4
-2.448	26.8
-2.453	26.0
-2.458	24.8
-2.464	22.8
-2.469	20.4
-2.474	17.6
-2.480	15.2
-2.485	14.0
-2.490	13.2
-2.496	13.2
-2.501	14.0
-2.506	15.2
-2.512	17.2
-2.517	20.0
-2.522	22.8
-2.528	26.0
-2.533	29.2
-2.538	31.6
-2.544	32.8
-2.549	33.6
-2.554	34.4
-2.560	36.0
-2.565	37.2
-2.570	38.0
-2.576	37.2
-2.581	34.8
-2.586	31.6
-2.592	28.8
-2.597	26.8
-2.602	25.2
-2.608	24.0
-2.613	22.4
-2.619	20.0
-2.624	17.6
-2.629	15.2
-2.635	14.0
-2.640	13.2
-2.645	13.6
-2.651	14.4
-2.656	16.4
-2.661	18.8
-2.667	21.6
-2.672	24.4
-2.677	27.2
-2.683	28.8
-2.688	29.6
-2.693	29.6
-2.699	30.8
-2.704	32.4
-2.709	34.4
-2.715	35.6
-2.720	35.2
-2.725	32.8
-2.731	30.0
-2.736	26.4
-2.741	25.2
-2.747	24.0
-2.752	22.8
-2.757	21.2
-2.763	19.2
-2.768	16.8
-2.773	15.2
-2.779	14.4
-2.784	14.0
-2.789	14.8
-2.795	16.0
-2.800	18.0
-2.805	20.8
-2.811	23.6
-2.816	26.4
-2.821	29.2
-2.827	31.2
-2.832	32.8
-2.837	33.6
-2.843	34.0
-2.848	34.8
-2.853	35.2
-2.859	34.0
-2.864	31.6
-2.869	28.8
-2.875	26.0
-2.880	24.0
-2.885	22.0
-2.891	20.4
-2.896	18.8
-2.901	16.8
-2.907	15.2
-2.912	14.4
-2.917	14.0
-2.923	14.8
-2.928	16.0
-2.933	18.0
-2.939	20.4
-2.944	22.8
-2.949	26.0
-2.955	28.8
-2.960	31.2
-2.965	32.8
-2.971	33.2
-2.976	33.6
-2.981	33.6
-2.987	33.2
-2.992	31.6
-2.997	29.2
-3.003	26.4
-3.008	23.6
-3.013	21.6
-3.019	20.0
-3.024	18.4
-3.029	16.8
-3.035	15.2
-3.040	14.0
-3.045	14.0
-3.051	14.8
-3.056	16.0
-3.061	17.6
-3.067	20.0
-3.072	22.4
-3.077	25.6
-3.083	28.4
-3.088	30.0
-3.093	30.8
-3.099	31.2
-3.104	31.6
-3.109	32.0
-3.115	31.2
-3.120	28.8
-3.125	25.6
-3.131	22.8
-3.136	20.4
-3.141	18.8
-3.147	17.2
-3.152	16.0
-3.157	14.8
-3.163	14.0
-3.168	14.0
-3.173	14.8
-3.179	16.4
-3.184	18.0
-3.189	20.0
-3.195	22.8
-3.200	26.0
-3.205	28.8
-3.211	30.0
-3.216	30.0
-3.221	30.0
-3.227	30.0
-3.232	30.0
-3.237	28.8
-3.243	26.4
-3.248	23.6
-3.253	20.8
-3.259	18.8
-3.264	17.2
-3.269	15.6
-3.275	14.4
-3.280	13.2
-3.285	12.4
-3.291	12.4
-3.296	13.2
-3.301	14.8
-3.306	16.8
-3.312	20.0
-3.317	24.0
-3.322	26.8
-3.328	28.4
-3.333	28.8
-3.338	28.8
-3.344	28.8
-3.349	28.8
-3.354	27.2
-3.360	24.4
-3.365	21.6
-3.370	19.2
-3.376	17.2
-3.381	15.6
-3.386	14.0
-3.392	13.2
-3.397	12.8
-3.402	13.6
-3.408	14.8
-3.413	16.0
-3.418	17.6
-3.424	20.4
